customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Call Duration,Data Usage
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Manual,93.8,3124.5,Yes,39,1589
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.85,144.15,No,35,1208
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689,No,10,4028
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Monthly,No,Manual,95.7,1451.1,No,34,4151
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Manual,93.15,6368.2,No,59,279
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Manual,69.7,3729.6,No,54,4395
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.8,350.1,No,38,2771
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Monthly,Yes,Manual,71.35,2847.2,No,15,3589
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.75,452.35,No,34,2676
7074-STDCN,Male,0,No,No,39,No,No,DSL,No,No,No,Yes,No,Yes,Monthly,Yes,Manual,40.6,1494.5,No,53,465
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,20.4,930.45,Yes,6,4515
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.35,41.85,No,54,1888
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1272.05,No,40,3255
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Manual,54.4,475.1,No,51,4970
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),94.7,673.1,Yes,1,3642
2606-RMDHZ,Male,0,No,No,6,No,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),30.5,208.7,Yes,60,4851
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.45,150.75,No,60,3625
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199,No,50,3298
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Manual,89.85,5844.65,No,39,1820
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,No,4,3619
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No,26,4108
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Monthly,Yes,Manual,96.75,3403.4,No,31,2889
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,77.0,237.75,Yes,33,1262
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No,No,No,No,No,No,Monthly,No,Credit card (automatic),20.1,221.35,Yes,13,1589
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Manual,75.3,75.3,Yes,14,222
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Monthly,Yes,Bank transfer (automatic),106.65,1672.1,No,3,2429
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,No,47,4007
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,No,9,3028
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,20.1,370.5,No,17,4049
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Yes,16,2929
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Manual,59.45,3043.7,No,35,1880
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),58.6,2723.4,No,21,4741
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Credit card (automatic),49.7,1081.25,No,53,4116
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Manual,65.85,4097.05,No,45,665
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,73.5,632.2,No,32,1063
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,No,Manual,85.5,4042.3,Yes,47,412
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.05,164.85,Yes,41,809
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,No,34,4793
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Monthly,Yes,Manual,83.4,4113.7,No,11,2872
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Manual,65.65,3047.15,No,25,1469
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,70.4,70.4,Yes,35,3971
5317-FLPJF,Female,0,No,No,66,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,No,8,2265
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Monthly,Yes,Credit card (automatic),85.9,3729.75,No,21,1369
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Monthly,Yes,Manual,75.65,399.45,No,46,1338
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Manual,49.75,331.3,Yes,17,4002
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,No,15,2813
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Manual,49.85,1336.15,No,58,1386
8020-BWHYL,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),75.3,1147.45,Yes,4,4183
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,20.1,486.05,No,42,3608
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,94.0,1078.9,Yes,46,309
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Monthly,Yes,Manual,103.05,5925.75,No,54,1670
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,Yes,15,4693
4128-ETESU,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,No,Manual,99.7,4747.2,No,43,1014
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,81.9,1028.9,No,45,4614
4625-EWPTF,Male,0,No,No,8,No,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,30.45,226.45,Yes,59,1914
5980-NOPLP,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,96.1,4364.1,Yes,13,1355
3850-OKINF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Manual,66.2,4692.55,No,29,2434
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,104.25,2433.9,Yes,13,4402
8010-EZLOU,Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,80.2,1217.25,Yes,29,303
1156-ZFYDO,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.75,19.75,No,5,2400
3295-YVUSR,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,72.6,154.3,No,26,2515
8016-NCFVO,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,116.5,6382.55,No,28,3743
4119-ZYPZY,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Manual,106.8,7623.2,No,23,4074
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,24.95,1261.45,No,60,2933
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,89.25,89.25,No,52,3596
0303-WMMRN,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.25,86.05,No,7,2085
6408-OTUBZ,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,No,51,3453
5204-HMGYF,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Manual,87.2,4345,No,49,2903
1078-TDCRN,Female,1,Yes,No,3,No,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,30.75,82.85,No,60,1884
3727-OVPRY,Male,0,Yes,Yes,66,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.7,1714.55,No,13,834
3797-FKOGQ,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Manual,86.2,893.2,No,8,553
7622-NXQZR,Male,0,No,No,28,No,No,DSL,No,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),30.1,810.85,No,2,3884
6196-HBOBZ,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Manual,99.35,6347.55,No,42,1471
3970-XGJDU,Female,0,No,No,62,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.2,1123.65,No,28,4785
7017-VFULY,Female,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.1,43.15,No,54,2681
5562-YJQGT,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Monthly,No,Credit card (automatic),20.35,35.1,No,43,1614
8807-OPMBM,Female,0,Yes,Yes,55,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.65,1388,No,36,1607
5439-WIKXB,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Manual,94.55,3851.45,No,26,419
9874-QLCLH,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,104.2,1743.5,Yes,14,1581
8294-UIMBA,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,No,16,2183
8109-YUOHE,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Manual,56.1,946.95,No,47,289
5840-NVDCG,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,No,53,4782
8092-NLTGF,Male,0,No,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1777.6,No,58,471
5928-QLDHB,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,76.25,684.85,No,40,3579
9840-EFJQB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,No,Manual,74.35,74.35,No,29,4426
0696-UKTOX,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Monthly,No,Manual,54.15,1312.45,No,52,3218
4801-KFYKL,Male,0,No,Yes,8,Yes,No,No,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),19.45,159.2,No,11,4563
3472-OAOOR,Male,0,Yes,Yes,19,No,No,DSL,Yes,Yes,No,No,No,No,Monthly,Yes,Manual,34.95,610.2,No,16,2571
6135-OZQVA,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,53.65,404.35,No,20,397
8062-YBDOE,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.65,69.65,Yes,20,3889
2252-JHJGE,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Manual,104.0,6363.45,No,16,2310
4188-PCPIG,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,No,58,1955
6000-APYLU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,80.8,713.1,Yes,52,299
7105-BENQF,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Manual,64.85,950.75,No,11,1696
7721-DVEKZ,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.65,19.65,No,24,2520
3566-VVORZ,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),45.9,505.95,No,16,453
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,20.0,1149.65,No,7,745
2480-SQIOB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,44.8,169.65,No,39,1741
0947-IDHRQ,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,80.3,526.7,Yes,41,1128
7813-TKCVO,Female,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,20.35,393.15,No,38,2088
0128-MKWSG,Female,0,No,Yes,26,No,No,DSL,Yes,No,No,Yes,No,Yes,Monthly,No,Manual,45.8,1147,No,24,3197
3672-YITQD,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,84.1,3021.6,Yes,43,4662
4350-ZTLPI,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,8,4574
9048-JVYVF,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,69.35,191.35,Yes,37,3557
0361-HJRDX,Female,0,No,No,68,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,55,3102
5727-MYATE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No,20,369
3823-KYNQY,Male,0,No,No,12,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.95,280.4,No,10,821
8988-ECPJR,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,79.6,2718.3,Yes,18,3557
7570-WELNY,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,56,1364
3021-VLNRJ,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,No,51,581
3776-EKTKM,Female,1,No,No,1,No,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Manual,36.45,36.45,Yes,38,4569
2080-CAZNM,Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,104.4,4133.95,No,37,692
1028-FFNJK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,101.5,2917.65,No,33,349
6907-FLBER,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthly,No,Manual,54.3,54.3,No,6,3359
3001-UNBTL,Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,103.95,2964.8,No,9,655
5982-PSMKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,54,4207
3507-GASNP,Male,0,No,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.95,1189.9,No,30,1089
7096-ZNBZI,Female,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),26.45,1914.5,No,40,3813
1902-XBTFB,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Monthly,Yes,Manual,89.4,2001.5,Yes,41,979
1676-MQAOA,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,1,3076
0786-IVLAW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,3,599
7566-DSRLQ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Manual,110.15,7998.8,No,50,1957
0643-OKLRP,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Manual,80.35,3825.85,Yes,34,885
7245-JMTTQ,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Manual,111.5,5703.25,No,23,3752
6050-IJRHS,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Manual,106.5,7397,No,17,3661
6202-JVYEU,Male,0,No,No,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,19.9,164.6,No,52,982
8591-TKMZH,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Manual,111.1,6555.2,No,26,1926
0734-OXWBT,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Monthly,No,Manual,70.7,225.65,No,24,4868
4282-ACRXS,Male,1,Yes,No,38,No,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,24.85,955.75,No,19,2122
0365-TRTPY,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Monthly,No,Bank transfer (automatic),91.2,3382.3,No,56,2676
7349-ALMUX,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,37,1804
9381-NDKME,Female,1,Yes,No,24,No,No,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Credit card (automatic),40.65,933.3,Yes,49,2772
6502-KUGLL,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Monthly,No,Bank transfer (automatic),59.45,780.85,No,39,4787
1841-YSJGV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No,3,2729
2794-XIMMO,Male,0,Yes,No,53,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Manual,60.45,3184.25,Yes,49,1452
8382-SHQEH,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,84.9,764.95,Yes,55,3692
3511-BFTJW,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763,No,36,3511
7668-XCFYV,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,92.55,1614.7,No,11,2350
2983-ZANRP,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),73.55,145.4,Yes,23,191
7845-URHJN,Female,0,Yes,No,8,Yes,No,No,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.15,156.25,Yes,50,1339
3034-ZBEQN,Female,0,Yes,No,48,No,No,DSL,No,Yes,Yes,No,No,No,One year,No,Manual,34.7,1604.5,Yes,39,1207
5018-HEKFO,Female,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Monthly,Yes,Manual,24.5,270.15,No,51,3330
2923-ARZLG,Male,0,Yes,Yes,0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,19.7, ,No,16,3561
3976-NLDEZ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.6,20.6,No,7,1954
2282-YGNOR,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,No,56,2670
5336-UFNZP,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Manual,107.45,7047.5,No,16,1229
6854-EXGSF,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),65.5,573.15,No,20,3456
1241-EZFMJ,Male,0,Yes,No,61,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.45,1538.6,No,15,266
9233-PSYHO,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,39,1430
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459,No,38,3546
8044-BGWPI,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,21.15,306.05,No,21,4075
4060-LDNLU,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Manual,96.2,639.7,No,40,2980
3589-PPVKW,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,44.4,348.15,No,9,4733
8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Manual,107.55,4533.9,Yes,5,4322
5887-IKKYO,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No,2,1463
1075-BGWOH,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,98.75,1587.55,Yes,19,1704
1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.3,40.25,No,40,2602
0302-JOIVN,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,No,Manual,101.15,842.9,Yes,50,1321
3858-XHYJO,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,17,4624
4299-SIMNS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Manual,81.15,784.45,No,47,4718
7025-IWFHT,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Manual,89.55,3729.75,No,52,4166
6261-LHRTG,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Monthly,Yes,Credit card (automatic),54.75,1406.9,No,19,3449
7841-FCRQD,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,2,4242
2056-EVGZL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,34,1980
8777-MBMTS,Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,10,484
7753-USQYQ,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Manual,64.2,3627.3,No,21,398
5366-IJEQJ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Manual,88.7,1761.45,Yes,24,4666
7661-CPURM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,10,2496
6233-HXJMX,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Credit card (automatic),89.3,4192.15,No,22,4102
5902-WBLSE,Female,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.15,1411.2,No,43,148
1981-INRFU,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,79.75,164.5,Yes,48,1226
4971-PUYQO,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,94.55,2724.6,Yes,35,3261
3239-TPHPZ,Female,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Manual,20.05,264.55,No,26,4610
5115-GZDEL,Male,0,No,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,17,4027
